store_id,carrier_id,commodity,volume,outage_time,delivery_time,reported_via,notes,closing_notes,cause,user_id
17124,10,UNL,755,9/22/17 10:00,9/22/17 12:00,site called,Called carrier eta .45 mins,site expected sales were 1500 gallon and they sold 2900,3: Unpredictable Sales,21
17124,10,UNL,500,12/2/17 13:30,12/2/17 13:45,site,site doesn't poll and it wasn't loaded yet.  ETA about 2 hours,NULL,1: Bad Sticks,29
17126,126,UNL,548,10/2/17 17:30,10/2/17 19:30,ATG Review,NULL,ETA given was 4 PM. Truck arrived at 7:30,2: Carrier Issues,29
17127,9,DSL,500,10/3/17 8:50,10/3/17 10:50,CALL,SITE SOLD 4000G YESTERDAY AND NORMALLY SELLS 250G....ACROSS BOARDER IS 1.47 HIGHER,NULL,3: Unpredictable Sales,23
17127,9,DSL,400,9/29/17 15:00,9/30/17 10:30,site called in,Site stopped pumping at 10 inches yesterday evening; Carrier stated they needed a supply sheet and then could move forward. Let Angie know.,Sales up 300%+,3: Unpredictable Sales,29
17128,78,UNL,322,11/4/17 16:14,11/4/17 17:19,site,322/87  veederoot isn't working  carrier will find a driver to load asap,"ATG was down, but readings were reported to carrier and inputted into TMW",2: Carrier Issues,25
17131,114,UNL,615,11/3/17 15:54,11/3/17 19:42,site,615/87  Colton backed up   eta 6:30,NULL,20: Allocation,18
17131,114,UNL,619,7/12/17 10:00,7/12/17 13:35,Outbound call to station,Delays at the rack.  Carrier acknowledged wait time.,Carrier dispatch mentioned long wait times at the loading rack.  We requested multiple ETA requests.,2: Carrier Issues,25
17131,114,UNL,616,6/26/17 17:00,6/26/17 21:14,6/26/2017 17:00,ETA given was 5pm,NULL,2: Carrier Issues,22
17131,114,UNL,619,8/7/17 17:00,8/7/17 18:24,phone,NULL,ATG was not working - we could not get site by phone for a couple days,1: Bad Sticks,22
17133,69,DSL,500,10/3/17 9:00,10/3/17 16:30,REGION FUEL TEAM,CARRIER MIS-JUDGED SALES AND SAID THE LAST TIME THEY WENT TO LOAD DSL WE WERE OUT AT RACK BUT THEY DID NOT LET US KNOW,NULL,2: Carrier Issues,23
17137,114,UNL,493,7/17/17 17:33,7/17/17 22:01,site,420  eta a couple of hours since this is a long haul.  rack was down and driver just loaded,rack down,6: Supply Disruption,22
17138,75,UNL,413,7/21/17 19:26,7/21/17 21:59,csr,"csr in out of reg/413 gallons, clld HOF and talked w/Kayla eta approx 2.5 hrs  her orig driver on this load broke down, has another driver loading now.",NULL,12: Act of Nature,9
17138,75,UNL,569,7/24/17 17:11,7/24/17 17:15,phone,site was out per andrew to note.  email did not specify time nor gallons,NULL,2: Carrier Issues,18
17142,78,UNL,885,10/6/17 5:19,10/6/17 6:19,csr,"csr clld in out of reg/885 gallons, clld Kenan and talked w/Chris eta anytime now  reason for out is long lines due to panic buying high sales for tropical storm",NULL,21: Extraordinary Event,18
17142,78,UNL,147,10/19/17 2:24,10/19/17 6:08,csr,"csr clld in out of reg/4""=147 gallons, clld Kenan and talked w/Keith he has a driver going to load for site now no specific eta, per Keith Kenan day dispatch did no dispatch load for site out due to Kenan error",no additional notes from carrier.,2: Carrier Issues,25
17145,40,UNL,315,7/8/17 21:00,7/9/17 9:00,Day Supply Report,Carrier Fell Behind.,AE,2: Carrier Issues,3
17145,40,UNL,315,8/22/17 17:10,8/22/17 20:10,phone,"Carrier advised traffic bad due to eclipse yesterday, truck is running behind.",truck is running behind.,2: Carrier Issues,28
17153,40,UNL,308,7/9/17 15:04,7/10/17 8:12,Day Supply Report,The Kinder Morgan Terminal was down.,AT,18: Terminal Issue,3
17154,39,UNL,0,7/15/17 12:00,7/15/17 14:00,site,ETA 12:30 - 1pm,"Driver Shortage, CSR unsure of true outage length, approx 2 hours.",2: Carrier Issues,19
17156,93,UNL,690,10/29/17 3:00,10/29/17 4:00,site,690/87  Boyd and I both tried calling...will send another email,dispatch error,2: Carrier Issues,28
17159,39,UNL,424,10/9/17 20:44,10/9/17 21:54,site,424/87  eta 1 hour. Carrier ran Behind.,JP,2: Carrier Issues,3
17162,128,UNL,100,9/1/17 17:03,9/1/17 18:03,email,Site 2720838 is danger low on unleaded and is bagging pumps now until delivery.,NULL,21: Extraordinary Event,3
17162,128,UNL,100,9/1/17 17:03,9/1/17 18:03,email,Site 2720838 is danger low on unleaded and is bagging pumps now until delivery.,NULL,21: Extraordinary Event,3
17162,128,UNL,100,9/1/17 17:03,9/1/17 18:03,email,Site 2720838 is danger low on unleaded and is bagging pumps now until delivery.   UNL #2 856,NULL,21: Extraordinary Event,3
17164,40,UNL,629,10/17/17 12:52,10/17/17 13:52,site called,Site bagged off pump. Driver should arrive in an 1hr 30 mins.,driver could not load. He had to go back and try again which resulted in longer wait time.,18: Terminal Issue,28
17168,40,UNL,601,9/20/17 18:56,9/20/17 20:51,manager,500/87  eta 1 hour,carrier issue,2: Carrier Issues,28
17171,39,UNL,495,7/15/17 12:05,7/15/17 15:06,site,eta 6pm  running behind,DRIVER SHORTAGE,2: Carrier Issues,19
17174,52,UNL,846,10/12/17 20:05,10/13/17 1:46,email,"recieved a call last night from my associate at approx. 9:00PM that our Regular fuel was pumping very slowly. The Veeder Root was locked in my office, so the associate could not get a reading. The associate bagged off the pumps to be safe",recieved a call last night from my associate at approx. 9:00PM that our Regular fuel was pumping very slowly. The associate bagged off the pumps to be safe,8: Maintenance,28
17178,39,UNL,100,9/10/17 10:45,9/10/17 11:45,site called in,"Site bagging up pumps, emailed eta request to the carrier.",NULL,21: Extraordinary Event,3
17182,129,UNL,800,9/20/17 18:57,9/20/17 20:53,site,in route,Could not provide reason for outage,2: Carrier Issues,28
17182,129,UNL,802,8/31/17 15:53,8/31/17 18:53,EMAIL,UNL 802,CARRIER issue.,2: Carrier Issues,28
17182,129,UNL,802,8/12/17 21:57,8/13/17 23:58,Email,Outage reported via email.,Carrier running behind,2: Carrier Issues,28
17191,44,UNL,670,9/23/17 16:05,9/23/17 23:01,site,671 regular  517 midgrade 989 premium due to allooation,allocation issues,20: Allocation,28
17194,40,UNL,778,7/10/17 0:46,7/10/17 8:00,Day Supply Report,Outage happened at 735 (volume) then decreased to 267 (volume) before they dropped it at 8:11am,AE,2: Carrier Issues,3
17194,40,UNL,263,6/29/17 13:04,6/29/17 19:04,Phone Call,"While the driver was about to unload gasoline, the customer ran over the vapor recovery tube",The carrier Is NOT held liable for this situation.,16: Major Supply Disruption,3
17196,44,ULP,183,8/22/17 15:05,8/22/17 21:06,email,"eta 2.5 hours. Carrier did not drop any fuel before the run out because they said ""there was no allocation for the midgrade"". Carrier did not follow the process for the supply exception form. Carrie issue","eta 2.5 hours. Carrier did not drop any fuel before the run out because they said ""there was no allocation for the midgrade"". Carrier did not follow the process for the supply exception form. Carrie issue",2: Carrier Issues,28
17205,52,UNL,100,9/4/17 17:51,9/4/17 18:51,site,287/87,NULL,21: Extraordinary Event,3
17206,52,UNL,100,9/3/17 12:55,9/3/17 13:55,phone,566 on the unl due to supply issues,NULL,21: Extraordinary Event,3
17206,52,UNL,409,9/21/17 20:46,9/22/17 0:47,phone,unl is 403 out.carrier error.,carrier error,2: Carrier Issues,28
17211,93,UNL,351,8/13/17 11:08,8/13/17 14:03,site,351 in tank 1 1236 in tank 2  ETA 1pm,issue with manifolded tanks,2: Carrier Issues,28
17216,129,UNL,394,6/23/17 19:12,6/24/17 0:14,Emails,Tank 1 and Tank 2 are not manifolding properly.,The maintenance issue has been fixed.,2: Carrier Issues,3
17216,52,UNL,502,7/2/17 22:00,7/3/17 4:00,Supply Team,Waiting for Carrier response. Looks like carrier was behind.,AT,2: Carrier Issues,3
17219,129,UNL,260,6/22/17 13:05,6/22/17 18:10,Days Supply,Site has small tank and carrier miss judged sales spike.,A.T.,2: Carrier Issues,3
17219,129,UNL,259,8/13/17 15:04,8/13/17 20:03,phone,ETA- 7PM  carrier is running behind in deliveries,carrier running behind,2: Carrier Issues,28
17219,129,UNL,100,9/4/17 15:24,9/4/17 16:24,site called,"Site stopped pumping, Carrier is loading and will be on site in 30mins.",NULL,21: Extraordinary Event,3
17219,129,UNL,100,9/2/17 11:19,9/2/17 12:19,Phone,Tight Supply,NULL,21: Extraordinary Event,3
17222,52,UNL,393,8/13/17 19:00,8/13/17 20:07,Supply Team,Carrier behind,NULL,2: Carrier Issues,3
17225,52,DSL,500,9/22/17 6:45,9/22/17 10:38,email,Stick site. bagged off my pumps for truck diesel is out I have 552 gallons in 8k and then in the 10k i have 632 gallons.,couldn’t find any DSL in Selma during supply shortage,20: Allocation,28
17234,54,PNL,101,9/6/17 21:31,9/6/17 21:31,csr,"csr clld out of reg/1198, pnl/796 gallons 9.6.2017 am shift , no eta out due to hurrican Irma panic buying sales increase",NULL,21: Extraordinary Event,11
17240,52,DSL,577,9/22/17 12:59,9/22/17 20:38,EMAIL,Stopped the pump at 577 DSL,allocation issue  couldn’t find any DSL in Selma during supply shortage,18: Terminal Issue,28
17249,52,UNL,640,7/1/17 18:00,7/1/17 21:00,Email,Carrier running behind.,AE,2: Carrier Issues,3
17249,52,UNL,640,6/30/17 19:00,6/30/17 21:05,Supply Team,"There was a jump in sales, the person on the phone said that they "" missed it "" in inventory. This is most likely a carrier error.",AT.,2: Carrier Issues,12
17263,52,UNL,1700,7/2/17 15:00,7/2/17 18:00,Supply Team.,Tanks tilted and shuts off at 1700 gallons. Eagle has updated the tank bottoms.,AE,8: Maintenance,3
17277,41,UNL,100,9/1/17 16:20,9/1/17 17:20,site,have to stop pumps at 1300 since they have been replaced - says they have been out since 4pm?,NULL,21: Extraordinary Event,3
17280,35,UNL,4.6,11/21/17 7:00,11/21/17 14:04,site called,Site stated the unl stopped pumping at 4.6 inches. Carrier stated the driver is loading at the moment and should be there by 2pm.,No additional notes from carrier,2: Carrier Issues,25
17286,12,UNL,500,10/6/17 12:00,10/6/17 16:30,site called,"Carrier stated eta is 3-4pm, there are no open spots before then.",NULL,2: Carrier Issues,23
17289,184,UNL,564,10/2/17 18:14,10/3/17 8:46,dealer,was never received - not sure what happened with this,NULL,10: Technology,29
17291,35,UNL,433,8/26/17 7:01,8/26/17 9:36,site called in,"Site bagged up their pumps. Carrier did not answer call, emailed for ETA.",NULL,2: Carrier Issues,18
17299,12,PNL,1,7/31/17 10:20,7/31/17 11:20,phone,call log down - PNL-500 site called 7/31- 4:03AM,No ATG unable to confirm outage or time.,2: Carrier Issues,3
17404,77,DSL,800,9/1/17 7:36,9/1/17 9:00,phone,Hurricane,NULL,21: Extraordinary Event,23
17408,42,UNL,400,9/8/17 9:00,9/8/17 10:00,site called,"Site out of fuel, emailed carrier.",hurricane,21: Extraordinary Event,28
17415,149,UNL,820,8/3/17 20:00,8/4/17 10:30,site,NULL,"carrier had plenty of time to get load there, site set out all night",2: Carrier Issues,21
17415,149,UNL,700,11/21/17 19:51,11/22/17 4:12,site,64 inches in one tank and out in the other  and doesn't poll eta middle of the night - will send to maintenance,NULL,8: Maintenance,29
17415,149,UNL,500,11/18/17 6:30,11/18/17 15:40,site called,"Site stopped pumping this morning. Carrier will have driver loading around 10am, ETA is 3pm. Sent information to Ellis, if he can get an earlier ETA he will call site.",NULL,6: Supply Disruption,29
17421,9,UNL,413,9/11/17 6:20,9/11/17 12:30,site called,"Site stopped pumping at 7inches, Carrier stated they are loading right now and should be there soon.",NULL,2: Carrier Issues,23
17437,8,UNL,500,10/5/17 6:39,10/5/17 7:10,csr,csr clld in out of reg/ clld albq Coastal and talked w/Steve eta approx 45 min,Missed run out window,2: Carrier Issues,29
17437,8,UNL,294,10/5/17 6:30,10/5/17 9:30,REGION FUEL TEAM,DAYS SUPPLY AND TMW AND SITE REPOSITORY ALL DIFFERENT FOR ALIGNMENT OF TANKS,NULL,10: Technology,23
17437,8,UNL,700,9/24/17 13:07,9/24/17 14:47,phone,unl 700 carrier is saying bad readings.,NULL,2: Carrier Issues,29
17437,8,UNL,278,7/18/17 7:52,7/19/17 5:53,PHONE,278/UNL.. SITE HAS NO ATG AND NO READINGS CALLED IN.. RC,no ATG unable to verify time,1: Bad Sticks,3
17437,8,UNL,200,7/14/17 17:07,7/14/17 14:28,phone,"UNL-200 no ETA was given per carrier ""they are working on it""",No ATG unable to verify delivery time,2: Carrier Issues,3
17438,149,PNL,418,6/30/17 13:30,6/30/17 15:57,site,carrier was notified last night that site was low and are not going to be able to get site a load til 4pm today,carrier gotten plenty of advance notice that pnl was low.,1: bad Sticks,21
17438,149,PNL,418,8/4/17 7:29,8/4/17 10:00,site called in,"8.2 inches, bad readings",NULL,1: Bad Sticks,21
17442,97,UNL,650,8/1/17 18:28,8/1/17 19:30,site,doesn't poll   eta 1 1/2 hour,NULL,1: Bad Sticks,21
17446,18,UNL,600,10/30/17 17:00,10/30/17 22:15,site,600  maintenance issue with the manifold  eta 7pm  Maverick will be there tonight,Tanks not manifolding,8: Maintenance,29
17462,133,UNL,690,9/28/17 11:00,9/28/17 13:21,ATG Monitoring,Carrier does not know why this site was planned late on the AM shift.,no additional notes,2: Carrier Issues,25
17462,133,UNL,690,9/11/17 16:30,9/11/17 17:38,site,690/87  received at 5:30pm,No added notes from carrier,2: Carrier Issues,25
17463,69,UNL,400,11/30/17 11:00,11/30/17 16:30,EMAIL,said they have to run so low or almost out to fit fuel,NULL,2: Carrier Issues,23
17464,18,UNL,436,8/3/17 11:42,8/3/17 12:42,phone,"ETA one hour, carrier did not get the reading this morning",NULL,1: Bad Sticks,21
17465,10,UNL,579,8/7/17 2:59,8/7/17 6:00,8/7/2017 2:59,579/UNL..NO ATG.. NEXT ON DRIVER..ETA 6AM..RC,run out window had them good til 4pm,3: Unpredictable Sales,21
17465,10,UNL,649,8/12/17 2:10,8/12/17 3:30,site,649/unl.. coastal working on eta asap will call back with eta...rc,running behind,2: Carrier Issues,21
17468,155,UNL,600,6/29/17 19:38,6/29/17 22:30,phone,site is out. atg is acting up,carrier running behind - eta was 10pm,2: Carrier Issues,22
17468,155,UNL,600,7/14/17 12:32,7/14/17 15:18,Inbound call,Begin sending out 1/2 day supply reports at 6 AM.  Received an original ETA of 10 AM.,no additive at Colton,6: Supply Disruption,22
17468,155,UNL,598,7/15/17 12:52,7/15/17 21:53,site,599/87  running behind,No additive at Colton,6: Supply Disruption,22
17468,155,UNL,598,7/19/17 8:00,7/19/17 9:13,phone,carrier running behind,carrier error - running behind,2: Carrier Issues,22
17468,155,PNL,598,7/19/17 17:28,7/19/17 22:53,site,ETA  11:30 pm,carrier delivered early in the day - did not bring any PNL on that load,2: Carrier Issues,22
17468,155,UNL,598,7/20/17 13:00,7/20/17 20:52,phone,unl- 598  no ETA,carrier error - carrier running behind,2: Carrier Issues,22
17468,81,UNL,599,9/8/17 17:37,9/8/17 22:47,phone,599 apple valley,Original ETA of 6 PM was missed.  Carrier was informed of the low fuel alarm and didn't react,2: Carrier Issues,25
17468,81,UNL,599,11/17/17 18:55,11/17/17 19:57,phone,site called earlier and were given an ETA of 7pm.. I called Kag spoke with Efram eta given was 1 hour driver is running behind 1 line is shut down at the rack.. rc,NULL,2: Carrier Issues,18
17468,81,UNL,598,11/7/17 19:29,11/7/17 22:11,csr,"site called in out of reg/598 gallons, this was left on vc mssg, site has since recv'd load at 8:33pm",They said allocation would be back around 9 or 10 PM.,20: Allocation,18
17473,1,UNL,254,9/24/17 8:40,9/24/17 13:00,9/24/2017 8:40,253/UNL.. called a&w and emailed .. waiting on a response. rc,NULL,6: Supply Disruption,3
17475,155,UNL,596,9/23/17 18:47,9/23/17 19:31,site,500/87 in route about an hour (long lines at Colton),Long lines at Colton.  Consistent reports of 2-3 hr wait times,18: Terminal Issue,25
17475,155,UNL,965,7/28/17 20:44,7/28/17 22:38,csr,"csr clld in out of reg 965 gallons, clld WP and talked w/Nancy eta approx 1-1.5 hrs",pumped down to 780 gallons before delivery at 10:38 PM.  The historical bottom of the tank is 337 gallons.,15: Unnecessary Shut Down,25
17475,155,UNL,599,7/15/17 11:00,7/15/17 12:43,audit,NULL,NULL,2: Carrier Issues,22
17475,155,UNL,596,7/19/17 20:30,7/20/17 6:40,audit,NULL,carrier running behind,2: Carrier Issues,22
17475,155,DSL,599,7/21/17 2:30,7/21/17 21:47,phone,NULL,carrier didn't take diesel on the previous load,2: Carrier Issues,22
17476,149,UNL,475,9/26/17 21:03,9/26/17 22:45,csr,"csr clld in out of reg/475 gallons, clld UPT and talked w/Felix eta approx 1.5 hrs. unknown reason for outage, this was last on a driver Felix moved load up to next available",NULL,2: Carrier Issues,21
17481,89,UNL,320,11/12/17 7:26,11/12/17 8:28,phone,"John advised that they have no load planned at all and they will get one dispatched ""whenever they can"".",carrier still trying to play catch up due to supply issues,6: Supply Disruption,21
17485,81,UNL,561,10/15/17 19:12,10/15/17 23:04,site,561/87  eta 1 1/2 hours  truck broke down,Truck broke down and delayed delivery by 5+ hours,2: Carrier Issues,25
17485,81,UNL,562,10/18/17 21:33,10/18/17 22:06,csr,"csr clld in out of reg/562 gallons, clld KAG and talked w/Chris eta approx 30 min, carrier running slightly behind",no additional notes from carrier,2: Carrier Issues,25
17485,81,UNL,563,10/2/17 13:18,10/2/17 15:25,site called,"Driver is in route, Carrier stated that driver took a bit to load, took longer to drop at another site than expected and the max time is 1hr30mins.",NULL,2: Carrier Issues,29
