site_id,region_id,carrier_id,shipper_id,phone,address,city,state,brand,supplier,loading_numbers,mm_dbm,manager_phone,notes,miles,co_de,active,email
2211196,15,133,24,626-284-3635,2601 W Main St,Alhambra,CA,Mobil,EXMOBIL,82211196,David Rikitu,NULL,circlek@gsg.email,9.2,D,Y,circlek@gsg.email
2211197,15,133,24,626-792-6107,897 Granite Dr,Pasadena,CA,Mobil,EXMOBIL,82211197,Gaila Williams,NULL,faribajavaherianmd@yahoo.com,17.9,D,Y,faribajavaherianmd@yahoo.com
2211198,15,133,24,213-387-5604,958 S Alvarado St,Los Angeles,CA,Mobil,EXMOBIL,82211198,Mark McMenomy,NULL,inku3343@gmail.com,5.6,D,Y,inku3343@gmail.com
2211199,15,133,24,818-985-9399,4377 Vineland Ave,Los Angeles,CA,Mobil,EXMOBIL,82211199,Gaila Williams,NULL,brucenatanzi@gmail.com,15,D,Y,brucenatanzi@gmail.com
2211200,15,133,24,818-782-5688,16106 Sherman Way,Los Angeles,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,olympicmobilmart@aol.com,23.9,D,Y,olympicmobilmart@aol.com
2211201,15,133,24,310-454-6548,CLOSED 15281 W Sunset Blvd,Los Angeles,CA,Mobil,NULL,82211201,Steve Jennison,NULL,saeedkohanoff@hotmail.com,0,NULL,N,saeedkohanoff@hotmail.com
2211202,15,133,24,951-735-4450,1580 W 6Th St,Corona,CA,Mobil,EXMOBIL,4315874,Ron Perkins,NULL,kurdy2@aol.com,42.1,D,Y,kurdy2@aol.com
2211204,15,133,24,323-874-9609,7871 W Sunset Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211204,Gaila Williams,NULL,pdn@fastmail.net,12.7,D,Y,pdn@fastmail.net
2211205,15,133,24,818-789-4042,12240 Seal Beach Blvd,Seal Beach,CA,Mobil,EXMOBIL,none ,Mark McMenomy,NULL,benkohanteb@sbcglobal.net,21.2,D,Y,benkohanteb@sbcglobal.net
2211206,15,133,24,310-326-2870,3006 Sepulveda Blvd,Torrance,CA,Mobil,EXMOBIL,none ,David Rikitu,NULL,mellon761@hotmail.com,19.4,D,Y,calvinj008@gmail.com
2211207,15,133,24,310-657-1541,8489 Beverly Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211207,Gaila Williams,NULL,charles@pbdwest.com,11.6,D,Y,charles@pbdwest.com
2211208,15,133,24,661-257-7748,31785 The Old Rd,Castaic,CA,Mobil,EXMOBIL,82211208,Sam Silva,NULL,ptlsunshinegas@gmail.com,44.7,D,Y,ptlsunshinegas@gmail.com
2211209,15,133,24,818-762-8292,11001 Ventura Blvd,Los Angeles,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,brucenatanzi@gmail.com,14.5,D,Y,brucenatanzi@gmail.com
2211210,15,133,24,818-501-9556,4528 Sepulveda Blvd,Los Angeles,CA,Mobil,EXMOBIL,none ,Sam Silva,NULL,judithnielsen@sbcglobal.net,13.3,D,Y,judithnielsen@sbcglobal.net
2211211,15,133,24,562-695-2237,8441 Pioneer Blvd,Whittier,CA,Mobil,EXMOBIL,none ,David Rikitu,NULL,wip777@sbcglobal.net,9.2,D,Y,wip777@sbcglobal.net
2211212,15,133,24,818-344-8004,19248 Victory Blvd,Los Angeles,CA,Mobil,EXMOBIL,2315462,Sam Silva,NULL,bennynatanzi@yahoo.com,26.4,D,Y,bennynatanzi@yahoo.com
2211213,15,133,24,818-361-7807,13618 HUBBARD ST,LOS ANGELES,CA,Mobil,EXMOBIL,82211213,Sam Silva,NULL,bennynatanzi@yahoo.com,28.6,D,Y,bennynatanzi@yahoo.com
2211215,15,133,24,818-246-4332,800 N Pacific Ave,Glendale,CA,Mobil,EXMOBIL,82211215,Mark McMenomy,NULL,shervindds@sbcglobal.net,12.9,D,Y,shervindds@sbcglobal.net
2211216,15,133,24,805-569-0515,402 W Mission St,Santa Barbara,CA,Mobil,EXMOBIL,none ,Sam Silva,NULL,402eprinslow@cox.net,100.7,D,Y,402eprinslow@cox.net
2211217,15,133,24,562-867-6777,4311 South St,Lakewood,CA,Mobil,EXMOBIL,82211217,David Rikitu,NULL,mbkazmo1@aol.com,16,D,Y,mbkazmo1@aol.com
2211218,15,133,24,562-461-1340,5500 South St,Lakewood,CA,Mobil,EXMOBIL,82211218,Gaila Williams,NULL,circlek@gsg.email,17,D,Y,circlek@gsg.email
2211219,15,133,24,805-526-7848,2500 N Tapo Canyon Rd,Simi Valley,CA,Mobil,EXMOBIL,82211219,Sam Silva,NULL,mobil2500@sbcglobal.net,40.9,D,Y,mobil2500@sbcglobal.net
2211220,15,133,24,323-469-2384,1051 N Highland Ave,Los Angeles,CA,Mobil,EXMOBIL,82211220,Gaila Williams,NULL,maggie.shubat@chase.com,11.1,D,Y,maggie.shubat@chase.com
2211221,15,133,24,818-365-4220,14666 San Fernando Mission Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211221,Gaila Williams,NULL,westernoil@yahoo.com,25.5,D,Y,westernoil@yahoo.com
2211222,15,133,24,626-797-6355,15 W Woodbury Rd,Altadena,CA,Mobil,EXMOBIL,82211222,Mark McMenomy,NULL,jcmobil@sbcglobal.net,18.1,D,Y,jcmobil@sbcglobal.net
2211223,15,133,24,626-287-9574,730 E Las Tunas Dr,San Gabriel,CA,Mobil,EXMOBIL,32211223,Mark McMenomy,NULL,sammobil87@yahoo.com,13.2,D,Y,sammobil87@yahoo.com
2211224,15,133,24,562-864-9765,11405 Florence Ave,Santa Fe Springs,CA,Mobil,EXMOBIL,none ,David Rikitu,NULL,youngsiksong@hotmail.com,11.2,D,Y,youngsiksong@hotmail.com
2211225,15,133,24,323-850-9275,3240 Cahuenga Blvd E,Los Angeles,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,Eddie: 818-912-2164,12.7,D,Y,monasmobil@aol.com
2211226,15,133,24,323-466-1464,6230 Franklin Ave,Los Angeles,CA,Mobil,EXMOBIL,82211226,Gaila Williams,NULL,jb9442@aol.com,10.7,D,Y,jb9442@aol.com
2211227,15,133,24,626-444-2712,9401 E Garvey Ave,South El Monte,CA,Mobil,EXMOBIL,none ,Mark McMenomy,NULL,lmoubarek@yahoo.com,12.3,D,Y,lmoubarek@yahoo.com
2211228,15,133,24,213-382-3362,2606 W Temple St,Los Angeles,CA,Mobil,EXMOBIL,82211228,Gaila Williams,NULL,aitawil@sbcglobal.net,7.1,D,Y,aitawil@sbcglobal.net
2211230,15,133,24,562-865-0319,17122 Pioneer Blvd,Artesia,CA,Mobil,EXMOBIL,82211230,David Rikitu,NULL,nwareh@aol.com,15.5,D,Y,nwareh@aol.com
2211231,15,133,11,909-370-2752,130 W Valley Blvd,Colton,CA,Mobil,EXMOBIL,3317726,Ron Perkins,NULL,nickw4@aol.com,3.4,D,Y,nickw4@aol.com
2211232,15,133,11,714-835-3266,1465 S Main St,Santa Ana,CA,Mobil,SHELLBR,2314463,Steve Jennison,NULL,philiphsiehph@yahoo.com,11.3,D,Y,philiphsiehph@yahoo.com
2211233,15,133,11,909-434-0125,16925 Foothill Blvd,Fontana,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,circlek@gsg.email,6.8,D,Y,circlek@gsg.email
2211234,15,133,24,310-837-6252,10611 National Blvd,Los Angeles,CA,Mobil,EXMOBIL,2314667,Mark McMenomy,NULL,overlandmobilmart@gmail.com,12.7,D,Y,overlandmobilmart@gmail.com
2211235,15,133,24,562-692-7740,8957 Beverly Blvd,Pico Rivera,CA,Mobil,EXMOBIL,none ,Mark McMenomy,NULL,lmoubarek@yahoo.com,10.2,D,Y,lmoubarek@yahoo.com
2211236,15,133,11,714-680-5068,3950 N Harbor Blvd,Fullerton,CA,Mobil,EXMOBIL,3314667,David Rikitu,NULL,emobil4234@hotmail.com,42.5,D,Y,emobil4234@hotmail.com
2211238,15,133,24,818-340-3715,20910 Vanowen St,Los Angeles,CA,Mobil,EXMOBIL,82211238,Sam Silva,NULL,farimakashani@aol.com,28.8,D,Y,farimakashani@aol.com
2211239,15,133,24,562-489-2222,3400 E Anaheim St,Long Beach,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,circlek@gsg.email,22,D,Y,circlek@gsg.email
2211240,15,11,11,858-453-8153,3233 La Jolla Village Dr,La Jolla,CA,Mobil,EXMOBIL,5315548,Steve Jennison,NULL,rand@ljvmobil.com,15.1,D,Y,rand@ljvmobil.com
2211241,15,133,24,818-992-5484,6423 Topanga Canyon Blvd,Los Angeles,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,westernoil@yahoo.com,29.8,D,Y,westernoil@yahoo.com
2211242,15,133,24,626-333-4791,1004 N Hacienda Blvd,La Puente,CA,Mobil,EXMOBIL,2313844,Ron Perkins,NULL,quintinlora@yahoo.com,19.6,D,Y,quintinlora@yahoo.com
2211243,15,133,11,909-937-8200,540 N Vineyard Ave,Ontario,CA,Mobil,EXMOBIL,none ,Ron Perkins,NULL,dikranarabian@yahoo.com,14.6,D,Y,dikranarabian@yahoo.com
2211244,15,11,11,760-722-0555,477 Harbor Dr S,Oceanside,CA,Mobil,EXMOBIL,none ,Steve Jennison,NULL,athirmati@sbcglobal.net,37,D,Y,athirmati@sbcglobal.net
2211245,15,133,24,714-828-8781,6011 Ball Rd,Cypress,CA,Mobil,EXMOBIL,none ,Steve Jennison,NULL,emobil4234@hotmail.com,20.2,D,Y,emobil4234@hotmail.com
2211246,15,133,24,805-498-7400,67 N Reino Rd,Thousand Oaks,CA,Mobil,EXMOBIL,none ,Sam Silva,NULL,reinomobil@yahoo.com,51.4,D,Y,reinomobil@yahoo.com
2211247,15,133,24,310-839-7361,2305 S La Cienega Blvd,Los Angeles,CA,Mobil,EXMOBIL,32211247,Gaila Williams,NULL,mpoulihm@yahoo.com,10.2,D,Y,mpoulihm@yahoo.com
2211248,15,133,24,818-366-6685,4950 Reyes Adobe Rd,Agoura Hills,CA,Mobil,EXMOBIL,82211248,Sam Silva,NULL,adobem@sbcglobal.net,39.9,D,Y,adobem@sbcglobal.net
2211249,15,133,11,714-546-8608,1351 E Dyer Rd,Santa Ana,CA,Mobil,EXMOBIL,2311925,Steve Jennison,NULL,nicknodoust@sbcglobal.net,46.9,D,Y,nicknodoust@sbcglobal.net
2211250,15,133,24,714-826-6291,5972 Lincoln Ave,Cypress,CA,Mobil,EXMOBIL,2309440,Steve Jennison,NULL,calfuel@cox.net,20.6,D,Y,calfuel@cox.net
2211252,15,133,11,909-930-3461,3015 S Archibald Ave,Ontario,CA,Mobil,EXMOBIL,3211252,Ron Perkins,NULL,sireifej@carenterprises.net,16.9,D,Y,sireifej@carenterprises.net
2211253,15,133,24,213-749-3738,1940 S Hoover St,Los Angeles,CA,Mobil,EXMOBIL,none ,Mark McMenomy,NULL,eashahin@aol.com,4.6,D,Y,eashahin@aol.com
2211254,15,133,11,714-524-9273,17591 Yorba Linda Blvd,Yorba Linda,CA,Mobil,EXMOBIL,2315360,David Rikitu,NULL,george.kilzi12@gmail.com,37,D,Y,george.kilzi12@gmail.com
2211255,15,133,24,818-366-6685,16955 San Fernando Mission Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211255,Sam Silva,NULL,joseph.hilu@gmail.com,27.9,D,Y,joseph.hilu@gmail.com
2211256,15,133,24,714-969-2445,20002 Beach Blvd,Huntington Beach,CA,Mobil,EXMOBIL,2312331,Steve Jennison,NULL,garobalikcioglu@hotmail.com,34.2,D,Y,garobalikcioglu@hotmail.com
2211257,15,11,11,760-439-3555,1407 Mission Ave,Oceanside,CA,Mobil,EXMOBIL,2312548,Steve Jennison,NULL,kevin.mansour@marcusmillichap.com,35.6,D,Y,kevin.mansour@marcusmillichap.com
2211258,15,133,24,562-428-4989,2626 Del Amo Blvd,Lakewood,CA,Mobil,EXMOBIL,82211258,David Rikitu,NULL,circlek@gsg.email,15.8,D,Y,circlek@gsg.email
2211259,15,133,24,626-288-9016,939 San Gabriel Blvd,Rosemead,CA,Mobil,EXMOBIL,82211259,Gaila Williams,NULL,faribajavaherianmd@yahoo.com,9.9,D,Y,faribajavaherianmd@yahoo.com
2211260,15,133,24,909-468-2225,1024 Brea Canyon Rd,Diamond Bar,CA,Mobil,EXMOBIL,4315190,Mark McMenomy,NULL,sammobil87@yahoo.com,31.4,D,Y,sammobil87@yahoo.com
2211261,15,133,24,818-993-0148,16958 Nordhoff St,Los Angeles,CA,Mobil,EXMOBIL,none ,Gaila Williams,NULL,guschahayed@msn.com,27.1,D,Y,guschahayed@msn.com
2211262,15,133,24,323-463-6266,5857 W Sunset Blvd,Los Angeles,CA,Mobil,EXMOBIL,32211262,Gaila Williams,NULL,eliebraidi@me.com,10.2,D,Y,eliebraidi@me.com
2211263,15,133,11,909-945-9498,10477 Lemon Ave,Rancho Cucamonga,CA,Mobil,EXMOBIL,none ,Ron Perkins,NULL,sippelbill@gmail.com,17.1,D,Y,sippelbill@gmail.com
2211265,15,133,11,951-361-3658,6824 Valley Way,Riverside,CA,Mobil,EXMOBIL,none ,Ron Perkins,NULL,amarhetal@aol.com,8,D,Y,amarhetal@aol.com
2211266,15,133,11,909-944-5100,9315 Baseline Rd,Rancho Cucamonga,CA,Mobil,EXMOBIL,3315463,Ron Perkins,NULL,dansmobil@outlook.com    dmobilman@aol.com,17.4,D,Y,dmobilman@aol.com ; dansmobil@outlook.com 
2211267,15,133,11,909-861-6418,22628 Golden Springs Dr,Diamond Bar,CA,Mobil,EXMOBIL,none,Mark McMenomy,NULL,grandmobil@verizon.net,15.6,D,Y,grandmobil@verizon.net
2211268,15,160,24,562-431-4345,2200 N Bellflower Blvd,Long Beach,CA,Mobil,EXMOBIL,82211268,David Rikitu,NULL,cuinthetube@aol.com,21.3,D,Y,cuinthetube@aol.com
2211269,15,133,11,760-952-9922,14714 Bear Valley Rd,Victorville,CA,Mobil,EXMOBIL,3211269,Ron Perkins,NULL,amarhetal@aol.com,71.2,D,Y,amarhetal@aol.com
2211270,15,133,24,818-760-1696,11680 Burbank Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211270,Mark McMenomy,NULL,benkohanteb@sbcglobal.net,16.3,D,Y,mobil11680@gmail.com
2211271,15,133,11,949-770-1268,26811 Trabuco Rd,Mission Viejo,CA,Mobil,EXMOBIL,2309702,David Rikitu,NULL,masattar@aol.com,23,D,Y,masattar@aol.com
2211272,15,133,24,909-599-4660,845 W Arrow Hwy,San Dimas,CA,Mobil,EXMOBIL,2309723,Mark McMenomy,NULL,zadnavid@yahoo.com,27.6,D,Y,zadnavid@yahoo.com
2211273,15,133,24,818-886-6251,17011 Lassen St,Northridge,CA,Mobil,EXMOBIL,none,Sam Silva,NULL,limelightlimo@aol.com,28.7,D,Y,limelightlimo@aol.com
2211274,15,133,24,310-626-6282,900 Sepulveda Blvd,Harbor City,CA,Mobil,EXMOBIL,82211274,David Rikitu,NULL,circlek@gsg.email,17.4,D,Y,circlek@gsg.email
2211275,15,133,24,818-761-5836,10570 Riverside Dr,Los Angeles,CA,Mobil,EXMOBIL,82211275,Gaila Williams,NULL,Eddie: 818-912-2164,16.3,D,Y,monasmobil@aol.com
2211276,15,133,11,NULL,3445 Shelby St,Ontario,CA,Mobil,EXMOBIL,none,Ron Perkins,NULL,NULL,12.5,D,Y,NULL
2211277,15,133,11,714-535-5235,1680 W Broadway,Anaheim,CA,Mobil,EXMOBIL,2314333,Steve Jennison,NULL,bobby_bhattarai@yahoo.com,45.6,D,Y,bobby_bhattarai@yahoo.com
2211278,15,133,11,949-552-7575,5333 University Dr,Irvine,CA,Mobil,EXMOBIL,2312720,Steve Jennison,NULL,moeghaneian@gmail.com,49.5,D,Y,moeghaneian@gmail.com
2211279,15,133,24,805-925-6841,1038 E Main St,Santa Maria,CA,Mobil,EXMOBIL,82211279,Sam Silva,NULL,bnsayahan@gmail.com,173.5,D,Y,bnsayahan@gmail.com
2211280,15,133,24,818-366-7988,17836 Devonshire St,Los Angeles,CA,Mobil,EXMOBIL,82211280,Sam Silva,NULL,northridgefamily@yahoo.com,28.6,D,Y,northridgefamily@yahoo.com
2211281,15,133,24,805-964-5910,4801 Hollister Ave,Santa Barbara,CA,Mobil,EXMOBIL,none,Sam Silva,NULL,johneprice2@cox.net,107.7,D,Y,johneprice2@cox.net
2211282,15,11,11,619-585-9333,902 3Rd Ave,Chula Vista,CA,Mobil,EXMOBIL,none,Steve Jennison,NULL,mazozz@aol.com,14.3,D,Y,mazozz@aol.com
2211283,15,133,11,949-495-4018,30061 Alicia Pkwy,Laguna Niguel,CA,Mobil,EXMOBIL,2309084,Steve Jennison,NULL,lesbrock@cox.net,25.6,D,Y,labrock@cox.net
2211284,15,133,11,949-586-7902,23002 Alicia Pkwy,Mission Viejo,CA,Mobil,EXMOBIL,2314068,Steve Jennison,NULL,greggsmobil@sbcglobal.net,50.4,D,Y,greggsmobil@sbcglobal.net
2211285,15,133,11,949-640-4759,2500 San Joaquin Hills Rd,Corona Del Mar,CA,Mobil,EXMOBIL,2313673,Steve Jennison,NULL,nicknodoust@sbcglobal.net,51.5,D,Y,nicknodoust@sbcglobal.net
2211286,15,133,24,626-447-9281,679 W Duarte Rd,Arcadia,CA,Mobil,EXMOBIL,none,Ron Perkins,NULL,arcadiamobil@aol.com,16.6,D,Y,arcadiamobil@aol.com
2211287,15,133,24,562-250-1701,11861 Paramount Blvd,Downey,CA,Mobil,EXMOBIL,82211287,Gaila Williams,NULL,circlek@gsg.email,9.2,D,Y,circlek@gsg.email
2211289,15,11,11,619-297-1534,5494 Mission Center Rd,San Diego,CA,Mobil,EXMOBIL,5309473,Steve Jennison,NULL,missionvalleymobil@yahoo.com,2.5,D,Y,missionvalleymobil@yahoo.com
2211290,15,133,11,951-787-0182,1147 University Ave,Riverside,CA,Mobil,EXMOBIL,3315402,Ron Perkins,NULL,abdulmrashid@sbcglobal.net,7.1,D,Y,abdulmrashid@sbcglobal.net
2211291,15,133,24,805-648-7333,779 S Seaward Ave,Ventura,CA,Mobil,EXMOBIL,82211291,Gaila Williams,NULL,westernoil@yahoo.com,70.2,D,Y,westernoil@yahoo.com
2211292,15,133,24,323-750-7585,7130 Crenshaw Blvd,Los Angeles,CA,Mobil,EXMOBIL,none,Gaila Williams,NULL,crenshawmobil@gmail.com,8.6,D,Y,crenshawmobil@gmail.com
2211293,15,133,11,714-558-3055,2702 W 1St St,Santa Ana,CA,Mobil,EXMOBIL,2315864,Steve Jennison,NULL,momo006@sbcglobal.net,6.6,D,Y,momo006@sbcglobal.net
2211294,15,133,11,714-526-1133,8991 Orangethorpe Ave,Buena Park,CA,Mobil,EXMOBIL,2315754,David Rikitu,NULL,mrezvan1321@gmail.com,8.3,D,Y,mrezvan1321@gmail.com
2211295,15,133,11,949-472-4373,24362 El Toro Rd,Laguna Woods,CA,Mobil,EXMOBIL,2315773,Steve Jennison,NULL,m2united@cox.net,20.8,D,Y,m2united@cox.net
2211296,15,160,24,323-262-8471,1600 N Eastern Ave,Los Angeles,CA,Mobil,EXMOBIL,82211296,Mark McMenomy,NULL,aceshowing1@aol.com,5.4,D,Y,aceshowing1@aol.com
2211297,15,133,24,805-937-9007,1104 E Clark Ave,Santa Maria,CA,Mobil,EXMOBIL,82211297,Sam Silva,NULL,vay.chao@gmail.com,168.1,D,Y,vay.chao@gmail.com
2211298,15,133,24,818-242-1080,700 N Glendale Ave,Glendale,CA,Mobil,EXMOBIL,none,Mark McMenomy,NULL,amsrags@sbcglobal.net,11.9,D,Y,amsrags@sbcglobal.net
2211299,15,133,24,818-788-3626,17661 Ventura Blvd,Los Angeles,CA,Mobil,EXMOBIL,none,Sam Silva,NULL,ghevondian1@hotmail.com,23.9,D,Y,ghevondian1@hotmail.com
2211300,15,133,24,626-912-9421,18999 Colima Rd,Rowland Heights,CA,Mobil,EXMOBIL,2313376,David Rikitu,NULL,hawoolee7@yahoo.com,21.9,D,Y,hawoolee7@yahoo.com
2211301,15,133,11,714-635-3440,1200 N State College Blvd,Anaheim,CA,Mobil,EXMOBIL,2317003,David Rikitu,NULL,amansattar@aol.com,4.3,D,Y,amansattar@aol.com
2211302,15,133,24,805-349-0937,2404 S Broadway,Santa Maria,CA,Mobil,EXMOBIL,82211302,Sam Silva,NULL,naderghiam@yahoo.com,171.1,D,Y,naderghiam@yahoo.com
2211303,15,133,24,714-841-5059,16001 Beach Blvd,Huntington Beach,CA,Mobil,EXMOBIL,2313939,Steve Jennison,NULL,kaiserkorkis@hotmail.com,28.4,D,Y,kaiserkorkis@hotmail.com
2211304,15,133,11,951-485-2100,24440 Alessandro Blvd,Moreno Valley,CA,Mobil,EXMOBIL,3211304,Ron Perkins,NULL,emadwasif@aol.com,42.6,D,Y,emadwasif@aol.com
2211305,15,133,24,818-500-1351,301 S Verdugo Rd,Glendale,CA,Mobil,EXMOBIL,none,David Rikitu,NULL,circlek@gsg.email,11.6,D,Y,circlek@gsg.email
2211306,15,133,11,909-822-4087,16894 Valley Blvd,Fontana,CA,Mobil,NULL,3211306,Ron Perkins,NULL,lightpetroleumllc@gmail.com,4.7,D,Y,lightpetroleumllc@gmail.com
2211308,15,155,11,760-322-1406,28051 Date Palm Drive,Cathedral City,CA,Mobil,EXMOBIL,none,Ron Perkins,NULL,lightpetroleuminc@gmail.com,59.2,D,Y,lightpetroleuminc@gmail.com
2211310,15,133,24,562-596-3176,6401 E Pacific Coast Hwy,Long Beach,CA,Mobil,EXMOBIL,none,David Rikitu,NULL,sairafe@aol.com,23.6,D,Y,sairafe@aol.com
2211311,15,133,24,818-340-0833,6350 Fallbrook Ave,Los Angeles,CA,Mobil,EXMOBIL,82211311,Gaila Williams,NULL,westernoil@yahoo.com,30.8,D,Y,westernoil@yahoo.com
2211312,15,133,24,818-880-5807,4830 Las Virgenes Rd,Calabasas,CA,Mobil,EXMOBIL,82211312,Sam Silva,NULL,lasvirgenesmobilinc@yahoo.com,34.6,D,Y,lasvirgenesmobilinc@yahoo.com
2211313,15,133,24,323-465-2587,6301 Santa Monica Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211313,Sam Silva,NULL,elhilu@sbcglobal.net,10.3,D,Y,elhilu@sbcglobal.net
2211314,15,133,24,323-734-3269,4380 W Adams Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211314,Mark McMenomy,NULL,harrysmobil@yahoo.com,7.9,D,Y,harrysmobil@yahoo.com
2211315,15,133,24,323-465-2566,4605 Beverly Blvd,Los Angeles,CA,Mobil,EXMOBIL,82211315,Gaila Williams,NULL,harrysusan@sbcglobal.net,9,D,Y,harrysusan@sbcglobal.net
2211317,15,133,24,310-732-6991,2490 S Western Ave,Los Angeles,CA,Mobil,EXMOBIL,2314459,David Rikitu,NULL,nabil_kheir@yahoo.com,6.6,D,Y,nabil_kheir@yahoo.com
2211318,15,133,24,562-692-0050,11253 Whittier Blvd,Whittier,CA,Mobil,EXMOBIL,82211318,David Rikitu,NULL,edsmobil@aol.com,11.5,D,Y,edsmobil@aol.com
2211319,15,133,24,818-985-7694,4359 Laurel Canyon Blvd,Los Angeles,CA,Mobil,EXMOBIL,2315867,Gaila Williams,NULL,shakehsalatian@aol.com,16.3,D,Y,shakehsalatian@aol.com
2211320,15,133,11,949-643-1630,26996 La Paz Rd,Aliso Viejo,CA,Mobil,EXMOBIL,2316940,Steve Jennison,NULL,calvada@live.com,20.8,D,Y,calvada@live.com
2211321,15,11,11,619-477-9451,2945 Highland Ave,National City,CA,Mobil,EXMOBIL,none,Steve Jennison,NULL,highlandmobil@yahoo.com,11,D,Y,highlandmobil@yahoo.com
2211322,15,11,11,858-748-7489,13556 Poway Rd,Poway,CA,Mobil,EXMOBIL,5311922,Steve Jennison,NULL,ferryaidi@hotmail.com,15.9,D,Y,ferryaidi@hotmail.com
2211323,15,155,24,310-821-0025,449 W Manchester Ave,Los Angeles,CA,Mobil,EXXON,none,David Rikitu,NULL,mobildelrey@gmail.com,7.1,D,Y,mobildelrey@gmail.com
2211324,15,133,11,951-359-3527,7290 Arlington Ave,Riverside,CA,Mobil,EXMOBIL,none,Ron Perkins,NULL,abdulmrashid@sbcglobal.net,13,D,Y,abdulmrashid@sbcglobal.net
2211325,15,133,11,949-458-0622,25491 Alicia Pkwy,Laguna Hills,CA,Mobil,EXMOBIL,2312711,Steve Jennison,NULL,abdulmrashid@sbcglobal.net,52.3,D,Y,abdulmrashid@sbcglobal.net
2211326,15,133,24,310-645-1666,6600 W Manchester Ave,Los Angeles,CA,Mobil,EXMOBIL,none,Gaila Williams,NULL,westchestermobil@sbcglobal.net,15.4,D,Y,westchestermobil@sbcglobal.net
2211330,15,133,24,805-658-1527,3500 E Main St,Ventura,CA,Mobil,EXMOBIL,none,Sam Silva,NULL,mmmjoek@yahoo.com,70.2,D,Y,mmmjoek@yahoo.com
2211331,15,81,24,805-581-0806,1099 E Los Angeles Ave,Simi Valley,CA,Mobil,EXMOBIL,8211331,Sam Silva,NULL,mansourjon@aol.com,45.6,D,Y,mansourjon@aol.com
2211332,15,133,24,714-840-5980,5972 Warner Ave,Huntington Beach,CA,Mobil,EXMOBIL,2313172,Steve Jennison,NULL,ashmasry@cox.net,29.1,D,Y,ashmasry@cox.net
2211333,15,133,11,714-531-5191,16230 Harbor Blvd,Fountain Valley,CA,Mobil,EXMOBIL,2310172,Steve Jennison,NULL,Carrier Managed inventory - Call carrier for next load details.  mjadali212@aol.com;  harbormobil1@aol.com  Mobil phone: 714-478-2513,8.4,D,Y,mjadali212@aol.com
2211334,15,133,11,951-769-9272,300 S Highland Springs Ave,Banning,CA,Mobil,EXMOBIL,3316083,Ron Perkins,NULL,yucef3862@aol.com,29,D,Y,yucef3862@aol.com
2211335,15,133,24,562-424-1348,2601 Atlantic Ave,Long Beach,CA,Mobil,EXMOBIL,none,David Rikitu,NULL,georgesmobil@yahoo.com,18.6,D,Y,georgesmobil@yahoo.com
2211336,15,133,11,951-737-1201,616 Paseo Grande,Corona,CA,Mobil,EXMOBIL,none,Ron Perkins,NULL,amir92882@yahoo.com,23.2,D,Y,amir92882@yahoo.com
2211337,15,133,24,661-251-1162,16411 Delone St,Santa Clarita,CA,Mobil,EXMOBIL,none,Sam Silva,NULL,lorena-sanchez@att.net,39.1,D,Y,lorena-sanchez@att.net
2211338,15,133,11,949-770-1007,21721 Lake Forest Dr,Lake Forest,CA,Mobil,EXMOBIL,2309571,Steve Jennison,NULL,jimazm1@yahoo.com,19.4,D,Y,jimazm1@yahoo.com
2211339,15,133,24,323-939-5209,6601 Melrose Ave,Los Angeles,CA,Mobil,EXMOBIL,none,Gaila Williams,NULL,jb9442@aol.com,10.8,D,Y,jb9442@aol.com
2211340,15,133,24,805-925-3437,1220 E Betteravia Rd,Santa Maria,CA,Mobil,EXMOBIL,1086021 - 2228746,Sam Silva,NULL,anghiam@yahoo.com,171.6,D,Y,anghiam@yahoo.com
2211341,15,133,24,661-297-7121,26954 Seco Canyon Rd,Santa Clarita,CA,Mobil,EXMOBIL,none,Mark McMenomy,NULL,wortmann-oil@msn.com,41.3,D,Y,wortmann-oil@msn.com
2211342,15,133,24,323-254-1544,6174 York Blvd,Los Angeles,CA,Mobil,EXMOBIL,none,Mark McMenomy,NULL,wortmann-oil@msn.com,8.6,D,Y,wortmann-oil@msn.com
2211343,15,133,24,626-448-8808,4732 Peck Rd,El Monte,CA,Mobil,EXMOBIL,none,Mark McMenomy,NULL,wortmann-oil@msn.com,16.2,D,Y,wortmann-oil@msn.com
2211344,15,155,24,323-656-5643,8380 Santa Monica Blvd,West Hollywood,CA,Mobil,EXMOBIL,none,Mark McMenomy,NULL,kaseykash@aol.com,12.9,D,Y,kaseykash@aol.com
2211346,15,133,24,562-941-7228,14206 Mulberry Dr,Whittier,CA,Mobil,EXMOBIL,none,David Rikitu,NULL,hanna.mobil@yahoo.com,12.9,D,Y,hanna.mobil@yahoo.com
